_id,vehicleid,reservationno,logtime,latitude,longitude,speed,heading,hdop,fuel,charge,km,doorlockstate,enginestate
ObjectId(5dabf6435fa540120f73218c),269,32655,2019-10-20T12:53:06+07:00,13.88451,100.56389,18,6,0,80,13.91,5183.84302609265,LOCK,START
ObjectId(5dabf6475fa540120f73218d),269,32655,2019-10-20T12:53:10+07:00,13.88468,100.56382,12,317,0,80,13.91,5183.8633835235,LOCK,START
ObjectId(5dabf6495fa540120f73218e),269,32655,2019-10-20T12:53:12+07:00,13.88472,100.56373,15,285,0,80,13.91,5183.87406840203,LOCK,START
ObjectId(5dabf6545fa540120f73218f),269,32655,2019-10-20T12:53:23+07:00,13.88507,100.56304,20,321,0,80,13.91,5183.95810580315,LOCK,START
ObjectId(5dabf6575fa540120f732190),269,32655,2019-10-20T12:53:26+07:00,13.88527,100.56296,28,1,0,80,13.91,5183.98196260439,LOCK,START
ObjectId(5dabf6665fa540120f732191),269,32655,2019-10-20T12:53:41+07:00,13.88677,100.56302,49,6,0,80,13.91,5184.14888069567,LOCK,START
ObjectId(5dabf6755fa540120f732192),269,32655,2019-10-20T12:53:56+07:00,13.88838,100.56323,35,13,0,80,13.91,5184.32933397665,LOCK,START
ObjectId(5dabf67a5fa540120f732193),269,32655,2019-10-20T12:54:01+07:00,13.8889,100.56342,33,48,0,80,13.91,5184.39068496737,LOCK,START
ObjectId(5dabf6885fa540120f732194),269,32655,2019-10-20T12:54:14+07:00,13.88982,100.56429,45,14,0,80,13.91,5184.52955337272,LOCK,START
ObjectId(5dabf6965fa540120f732195),269,32655,2019-10-20T12:54:29+07:00,13.89141,100.56428,23,353,0,80,13.91,5184.70635660122,LOCK,START
ObjectId(5dabf6a25fa540120f732196),269,32655,2019-10-20T12:54:41+07:00,13.89185,100.56419,10,26,0,80,13.91,5184.75623754781,LOCK,START
ObjectId(5dabf6a35fa540120f732197),269,32655,2019-10-20T12:54:42+07:00,13.8918,100.56427,9,72,0,80,13.91,5184.76650794181,LOCK,START
ObjectId(5dabf6a55fa540120f732198),269,32655,2019-10-20T12:54:44+07:00,13.89177,100.56435,18,106,0,80,13.91,5184.77576526971,LOCK,START
ObjectId(5dabf6b45fa540120f732199),269,32655,2019-10-20T12:54:59+07:00,13.89152,100.56525,22,117,0,80,13.91,5184.87681266847,LOCK,START
ObjectId(5dabf6c35fa540120f73219a),269,32655,2019-10-20T12:55:14+07:00,13.89115,100.56645,39,110,0,80,13.91,5185.0127208849,LOCK,START
ObjectId(5dabf6d25fa540120f73219b),269,32655,2019-10-20T12:55:29+07:00,13.89043,100.56822,46,110,0,80,13.91,5185.21987606836,LOCK,START
ObjectId(5dabf6e35fa540120f73219c),269,32655,2019-10-20T12:55:44+07:00,13.88978,100.57007,52,109,0,80,13.91,5185.43224861992,LOCK,START
ObjectId(5dabf6f05fa540120f73219d),269,32655,2019-10-20T12:55:59+07:00,13.88926,100.57164,43,106,0,80,13.91,5185.61131257499,LOCK,START
ObjectId(5dabf6ff5fa540120f73219e),269,32655,2019-10-20T12:56:14+07:00,13.88873,100.57325,47,109,0,80,13.91,5185.79482272356,LOCK,START
ObjectId(5dabf70f5fa540120f73219f),269,32655,2019-10-20T12:56:29+07:00,13.88814,100.5747,42,115,0,80,13.91,5185.96453487423,LOCK,START
ObjectId(5dabf71d5fa540120f7321a0),269,32655,2019-10-20T12:56:44+07:00,13.88728,100.57629,47,120,0,80,13.91,5186.16100902206,LOCK,START
ObjectId(5dabf72c5fa540120f7321a1),269,32655,2019-10-20T12:56:59+07:00,13.88639,100.57792,45,119,0,80,13.91,5186.36288083723,LOCK,START
ObjectId(5dabf73f5fa540120f7321a2),269,32655,2019-10-20T12:57:14+07:00,13.88521,100.57991,70,119,0,80,13.91,5186.61459486541,LOCK,START
ObjectId(5dabf74b5fa540120f7321a3),269,32655,2019-10-20T12:57:29+07:00,13.88396,100.58222,66,118,0,80,13.91,5186.90007201505,LOCK,START
ObjectId(5dabf7595fa540120f7321a4),269,32655,2019-10-20T12:57:44+07:00,13.88293,100.58414,47,117,0,80,13.91,5187.13686907558,LOCK,START
ObjectId(5dabf7685fa540120f7321a5),269,32655,2019-10-20T12:57:59+07:00,13.88218,100.58544,40,120,0,80,13.91,5187.30011030123,LOCK,START
ObjectId(5dabf7775fa540120f7321a6),269,32655,2019-10-20T12:58:14+07:00,13.88133,100.58696,51,121,0,80,13.91,5187.48946552781,LOCK,START
ObjectId(5dabf7865fa540120f7321a7),269,32655,2019-10-20T12:58:29+07:00,13.88034,100.58845,43,122,0,80,13.91,5187.68437171882,LOCK,START
ObjectId(5dabf7955fa540120f7321a8),269,32655,2019-10-20T12:58:44+07:00,13.87954,100.5899,43,122,0,80,13.91,5187.86440824954,LOCK,START
ObjectId(5dabf7a45fa540120f7321a9),269,32655,2019-10-20T12:58:59+07:00,13.87861,100.5915,58,123,0,80,13.91,5188.06571711797,LOCK,START
ObjectId(5dabf7b35fa540120f7321aa),269,32655,2019-10-20T12:59:14+07:00,13.87743,100.59362,64,118,0,80,13.91,5188.32951484047,LOCK,START
ObjectId(5dabf7c55fa540120f7321ab),269,32655,2019-10-20T12:59:29+07:00,13.87628,100.59575,66,120,0,80,13.91,5188.59261321749,LOCK,START
ObjectId(5dabf7d35fa540120f7321ac),269,32655,2019-10-20T12:59:44+07:00,13.87448,100.59715,63,149,0,80,13.91,5188.84341341353,LOCK,START
ObjectId(5dabf7dd5fa540120f7321ad),269,32655,2019-10-20T12:59:56+07:00,13.8731,100.59844,65,118,0,80,13.91,5189.0506307705,LOCK,START
ObjectId(5dabf7ec5fa540120f7321ae),269,32655,2019-10-20T13:00:11+07:00,13.87227,100.6001,40,116,0,80,13.91,5189.25220014793,LOCK,START
ObjectId(5dabf7fc5fa540120f7321af),269,32655,2019-10-20T13:00:26+07:00,13.87144,100.60163,55,118,0,80,13.91,5189.44140293432,LOCK,START
ObjectId(5dabf80b5fa540120f7321b0),269,32655,2019-10-20T13:00:41+07:00,13.87052,100.60343,52,118,0,80,13.91,5189.66100055048,LOCK,START
ObjectId(5dabf8195fa540120f7321b1),269,32655,2019-10-20T13:00:56+07:00,13.86953,100.60532,65,118,0,80,13.91,5189.89283401445,LOCK,START
ObjectId(5dabf8285fa540120f7321b2),269,32655,2019-10-20T13:01:11+07:00,13.86818,100.60795,72,117,0,80,13.91,5190.21399262223,LOCK,START
ObjectId(5dabf8375fa540120f7321b3),269,32655,2019-10-20T13:01:26+07:00,13.86712,100.60983,46,118,0,80,13.91,5190.44868929683,LOCK,START
ObjectId(5dabf8465fa540120f7321b4),269,32655,2019-10-20T13:01:41+07:00,13.86643,100.6111,36,114,0,80,13.91,5190.6057993493,LOCK,START
ObjectId(5dabf8555fa540120f7321b5),269,32655,2019-10-20T13:01:56+07:00,13.86578,100.61234,38,114,0,80,13.91,5190.75792886708,LOCK,START
ObjectId(5dabf8645fa540120f7321b6),269,32655,2019-10-20T13:02:11+07:00,13.86519,100.61341,35,114,0,80,13.91,5190.89077072737,LOCK,START
ObjectId(5dabf8735fa540120f7321b7),269,32655,2019-10-20T13:02:26+07:00,13.86471,100.61444,9,98,0,80,13.91,5191.01411083006,LOCK,START
ObjectId(5dabf87a5fa540120f7321b8),269,32655,2019-10-20T13:02:33+07:00,13.86464,100.61459,8,130,0,80,13.91,5191.0320776725,LOCK,START
ObjectId(5dabf87c5fa540120f7321b9),269,32655,2019-10-20T13:02:35+07:00,13.86464,100.61459,0,136,0,80,13.91,5191.0320776725,LOCK,START
ObjectId(5dabf88b5fa540120f7321ba),269,32655,2019-10-20T13:02:50+07:00,13.86436,100.61455,21,199,0,80,13.91,5191.06351028273,LOCK,START
ObjectId(5dabf89a5fa540120f7321bb),269,32655,2019-10-20T13:03:05+07:00,13.86347,100.61411,11,226,0,80,13.91,5191.17328306302,LOCK,START
ObjectId(5dabf8ab5fa540120f7321bc),269,32655,2019-10-20T13:03:20+07:00,13.86313,100.61376,21,209,0,80,13.91,5191.22673384497,LOCK,START
ObjectId(5dabf8b85fa540120f7321bd),269,32655,2019-10-20T13:03:35+07:00,13.86239,100.61325,20,208,0,80,13.91,5191.32573908166,LOCK,START
ObjectId(5dabf8c75fa540120f7321be),269,32655,2019-10-20T13:03:50+07:00,13.86169,100.61276,19,208,0,80,13.91,5191.41984954632,LOCK,START
ObjectId(5dabf8d65fa540120f7321bf),269,32655,2019-10-20T13:04:05+07:00,13.86108,100.61236,14,218,0,80,13.91,5191.50025791124,LOCK,START
ObjectId(5dabf8e55fa540120f7321c0),269,32655,2019-10-20T13:04:20+07:00,13.86048,100.61198,31,211,0,80,13.91,5191.57857836281,LOCK,START
ObjectId(5dabf8f45fa540120f7321c1),269,32655,2019-10-20T13:04:35+07:00,13.85931,100.61122,33,213,0,80,13.91,5191.7323877295,LOCK,START
ObjectId(5dabf9035fa540120f7321c2),269,32655,2019-10-20T13:04:50+07:00,13.85834,100.61057,34,211,0,80,13.91,5191.86106477133,LOCK,START
ObjectId(5dabf9125fa540120f7321c3),269,32655,2019-10-20T13:05:05+07:00,13.85711,100.60981,43,211,0,80,13.91,5192.02055742939,LOCK,START
ObjectId(5dabf9215fa540120f7321c4),269,32655,2019-10-20T13:05:20+07:00,13.85611,100.60912,14,212,0,80,13.91,5192.15439808474,LOCK,START
ObjectId(5dabf9255fa540120f7321c5),269,32655,2019-10-20T13:05:24+07:00,13.85611,100.60912,0,219,0,80,13.91,5192.15439808474,LOCK,START
ObjectId(5dabf9445fa540120f7321c6),269,32655,2019-10-20T13:05:54+07:00,13.85536,100.60867,36,210,0,80,13.91,5192.25091289066,LOCK,START
ObjectId(5dabf9525fa540120f7321c7),269,32655,2019-10-20T13:06:09+07:00,13.8538,100.60769,50,211,0,80,13.91,5192.45409649076,LOCK,START
ObjectId(5dabf9625fa540120f7321c8),269,32655,2019-10-20T13:06:24+07:00,13.8522,100.60664,49,212,0,80,13.91,5192.66505341202,LOCK,START
ObjectId(5dabf9745fa540120f7321c9),269,32655,2019-10-20T13:06:39+07:00,13.85065,100.60563,52,212,0,80,13.91,5192.86900240523,LOCK,START
ObjectId(5dabf97f5fa540120f7321ca),269,32655,2019-10-20T13:06:54+07:00,13.84908,100.60456,50,212,0,80,13.91,5193.07833833073,LOCK,START
ObjectId(5dabf98a5fa540120f7321cb),269,32655,2019-10-20T13:07:05+07:00,13.84813,100.60427,40,155,0,80,13.91,5193.18851571333,LOCK,START
ObjectId(5dabf9915fa540120f7321cc),269,32655,2019-10-20T13:07:12+07:00,13.8477,100.60452,22,115,0,80,13.91,5193.24342164774,LOCK,START
ObjectId(5dabf9935fa540120f7321cd),269,32655,2019-10-20T13:07:14+07:00,13.84772,100.60465,23,67,0,80,13.91,5193.2576319461205,LOCK,START
ObjectId(5dabf9965fa540120f7321ce),269,32655,2019-10-20T13:07:17+07:00,13.84786,100.60478,27,31,0,80,13.91,5193.27859208041,LOCK,START
ObjectId(5dabf99e5fa540120f7321cf),269,32655,2019-10-20T13:07:25+07:00,13.84823,100.6052,31,62,0,80,13.91,5193.33981945581,LOCK,START
ObjectId(5dabf9ad5fa540120f7321d0),269,32655,2019-10-20T13:07:40+07:00,13.84867,100.6063,30,81,0,80,13.91,5193.46826179126,LOCK,START
ObjectId(5dabf9bd5fa540120f7321d1),269,32655,2019-10-20T13:07:55+07:00,13.8485,100.60766,31,100,0,80,13.91,5193.61630284541,LOCK,START
ObjectId(5dabf9c65fa540120f7321d2),269,32655,2019-10-20T13:08:04+07:00,13.84827,100.6082,25,140,0,80,13.91,5193.67996562735,LOCK,START
ObjectId(5dabf9d15fa540120f7321d3),269,32655,2019-10-20T13:08:16+07:00,13.84769,100.60866,26,102,0,80,13.91,5193.76136442359,LOCK,START
ObjectId(5dabf9de5fa540120f7321d4),269,32655,2019-10-20T13:08:29+07:00,13.84752,100.60932,7,133,0,80,13.91,5193.83508483142,LOCK,START
ObjectId(5dabf9e15fa540120f7321d5),269,32655,2019-10-20T13:08:32+07:00,13.84752,100.60932,6,170,0,80,13.91,5193.83508483142,LOCK,START
ObjectId(5dabf9e85fa540120f7321d6),269,32655,2019-10-20T13:08:39+07:00,13.84733,100.60939,8,103,0,80,13.91,5193.85752288671,LOCK,START
ObjectId(5dabf9f45fa540120f7321d7),269,32655,2019-10-20T13:08:51+07:00,13.84733,100.60939,0,163,0,80,13.91,5193.85752288671,LOCK,START
ObjectId(5dabf9ff5fa540120f7321d8),269,32655,2019-10-20T13:09:02+07:00,13.84733,100.60939,0,163,0,80,13.91,5193.85752288671,LOCK,START
ObjectId(5dabfa015fa540120f7321d9),269,32655,2019-10-20T13:09:04.935+07:00,13.84733,100.60939,0,163,0,-1,13.91,5193.85752288671,LOCK,STOP
ObjectId(5dabfa015fa540120f7321da),269,32655,2019-10-20T13:09:05.455+07:00,13.84733,100.60939,0,163,0,-1,13.91,5193.85752288671,LOCK,STOP
ObjectId(5dabfa175fa540120f7321db),269,32655,2019-10-20T13:09:27.013+07:00,13.84733,100.60939,0,163,0,-1,11.84,5193.85752288671,LOCK,STOP
ObjectId(5dabfc225fa540120f7321dc),269,32655,2019-10-20T13:18:08+07:00,13.84733,100.60939,0,0,0,-1,11.84,5193.85752288671,LOCK,STOP
ObjectId(5dabfc345fa540120f7321dd),269,32655,2019-10-20T13:18:27+07:00,13.84697,100.60923,0,344,0,-1,11.84,5193.90112117252,LOCK,STOP
ObjectId(5dabfc505fa540120f7321de),269,32655,2019-10-20T13:18:54+07:00,13.84697,100.60923,0,0,0,-1,11.84,5193.90112117252,LOCK,STOP
ObjectId(5dabfc5f5fa540120f7321df),269,32655,2019-10-20T13:19:10+07:00,13.84664,100.60933,0,172,0,-1,11.84,5193.93937080941,LOCK,STOP
ObjectId(5dac145f5fa540120f732200),269,32655,2019-10-20T15:01:35.646+07:00,13.84695,100.60949,8,172,0,80,11.84,5193.97792735223,LOCK,START
ObjectId(5dac14605fa540120f732201),269,32655,2019-10-20T15:01:36.186+07:00,13.84695,100.60949,8,172,0,80,11.84,5193.97792735223,LOCK,START
ObjectId(5dac14745fa540120f732202),269,32655,2019-10-20T15:01:56.607+07:00,13.84695,100.60949,8,172,0,80,13.99,5193.97792735223,LOCK,START
ObjectId(5dac16a45fa540120f732203),269,32655,2019-10-20T15:11:15+07:00,13.84741,100.60941,7,339,0,80,13.99,5194.02980111507,LOCK,START
ObjectId(5dac16b35fa540120f732204),269,32655,2019-10-20T15:11:30+07:00,13.84741,100.60941,0,324,0,80,13.99,5194.02980111507,LOCK,START
ObjectId(5dac180f5fa540120f732205),269,32655,2019-10-20T15:17:18+07:00,13.84741,100.60941,0,95,0,80,13.99,5194.02980111507,LOCK,START
ObjectId(5dac18115fa540120f732206),269,32655,2019-10-20T15:17:20.683+07:00,13.84741,100.60941,0,95,0,-1,13.99,5194.02980111507,LOCK,STOP
ObjectId(5dac18115fa540120f732207),269,32655,2019-10-20T15:17:21.583+07:00,13.84741,100.60941,0,95,0,-1,13.99,5194.02980111507,LOCK,STOP
ObjectId(5dac18275fa540120f732208),269,32655,2019-10-20T15:17:43.018+07:00,13.84741,100.60941,0,95,0,-1,12.03,5194.02980111507,LOCK,STOP
ObjectId(5dac514a5fa540120f7322a3),269,32655,2019-10-20T19:21:30.758+07:00,13.84741,100.60941,0,0,0,-1,12.03,5194.02980111507,LOCK,STOP
ObjectId(5dac514b5fa540120f7322a4),269,32655,2019-10-20T19:21:31.178+07:00,13.84741,100.60941,0,0,0,-1,12.03,5194.02980111507,LOCK,STOP
ObjectId(5dac51615fa540120f7322a6),269,32655,2019-10-20T19:21:52.618+07:00,13.84741,100.60941,0,0,0,-1,11.77,5194.02980111507,LOCK,STOP
ObjectId(5dac51bb5fa540120f7322a7),269,32655,2019-10-20T19:23:23+07:00,13.84743,100.6095,0,206,0,-1,11.77,5194.03976905259,LOCK,STOP
ObjectId(5dac72015fa540120f7322f5),269,32655,2019-10-20T21:41:05.577+07:00,13.84743,100.6095,0,0,0,-1,11.77,5194.03976905259,LOCK,STOP
ObjectId(5dac72025fa540120f7322f6),269,32655,2019-10-20T21:41:06.037+07:00,13.84743,100.6095,0,0,0,-1,11.77,5194.03976905259,LOCK,STOP
ObjectId(5dac72185fa540120f7322f7),269,32655,2019-10-20T21:41:27.761+07:00,13.84743,100.6095,0,0,0,-1,11.62,5194.03976905259,LOCK,STOP
ObjectId(5dac721f5fa540120f7322f8),269,32655,2019-10-20T21:41:34+07:00,13.84775,100.60939,0,350,0,-1,11.62,5194.07728096524,LOCK,STOP
ObjectId(5dac79095fa540120f732309),269,32655,2019-10-20T22:11:05.001+07:00,13.84727,100.60943,0,308,0,-1,11.62,5194.13082895394,LOCK,STOP
ObjectId(5dac790a5fa540120f73230a),269,32655,2019-10-20T22:11:05.461+07:00,13.84727,100.60943,0,308,0,-1,11.62,5194.13082895394,LOCK,STOP
ObjectId(5dac791e5fa540120f73230b),269,32655,2019-10-20T22:11:26.501+07:00,13.84727,100.60943,0,308,0,-1,11.66,5194.13082895394,LOCK,STOP
ObjectId(5dac7fb75fa540120f73231e),269,32655,2019-10-20T22:39:34.936+07:00,13.84727,100.60943,0,0,0,-1,11.66,5194.13082895394,LOCK,STOP
ObjectId(5dac7fb95fa540120f73231f),269,32655,2019-10-20T22:39:36.136+07:00,13.84727,100.60943,0,0,0,-1,11.66,5194.13082895394,LOCK,STOP
ObjectId(5dac7fce5fa540120f732320),269,32655,2019-10-20T22:39:58.136+07:00,13.84727,100.60943,0,0,0,-1,11.62,5194.13082895394,LOCK,STOP
ObjectId(5dac7fd75fa540120f732321),269,32655,2019-10-20T22:40:05+07:00,13.84727,100.60943,0,0,0,-1,11.62,5194.13082895394,LOCK,STOP
ObjectId(5dac7fe85fa540120f732322),269,32655,2019-10-20T22:40:23+07:00,13.84727,100.60943,0,0,0,-1,11.62,5194.13082895394,LOCK,STOP
ObjectId(5dac7feb5fa540120f732323),269,32655,2019-10-20T22:40:26+07:00,13.84727,100.60943,0,0,0,-1,11.62,5194.13082895394,LOCK,STOP
ObjectId(5dac7ff15fa540120f732324),269,32655,2019-10-20T22:40:32+07:00,13.84727,100.60943,0,0,0,-1,11.62,5194.13082895394,LOCK,STOP
ObjectId(5dac7ffb5fa540120f732325),269,32655,2019-10-20T22:40:41+07:00,13.84685,100.60925,0,182,0,-1,11.62,5194.18141276529,LOCK,STOP
ObjectId(5dac80075fa540120f732326),269,32655,2019-10-20T22:40:53+07:00,13.84685,100.60925,0,0,0,-1,11.62,5194.18141276529,LOCK,STOP
ObjectId(5dac80095fa540120f732327),269,32655,2019-10-20T22:40:56+07:00,13.84681,100.60928,8,17,0,-1,11.62,5194.18691489237,LOCK,STOP
ObjectId(5dac800a5fa540120f732328),269,32655,2019-10-20T22:40:57+07:00,13.84681,100.60928,8,0,0,-1,11.62,5194.18691489237,LOCK,STOP
ObjectId(5dac800e5fa540120f732329),269,32655,2019-10-20T22:41:02+07:00,13.84681,100.60928,8,0,0,-1,11.62,5194.18691489237,LOCK,STOP
ObjectId(5dac80155fa540120f73232a),269,32655,2019-10-20T22:41:07+07:00,13.84681,100.60928,8,0,0,-1,11.62,5194.18691489237,LOCK,STOP
ObjectId(5dac80195fa540120f73232b),269,32655,2019-10-20T22:41:12+07:00,13.84681,100.60928,8,0,0,-1,11.62,5194.18691489237,LOCK,STOP
ObjectId(5dac801c5fa540120f73232c),269,32655,2019-10-20T22:41:15+07:00,13.84681,100.60928,0,237,0,-1,11.62,5194.18691489237,LOCK,STOP
ObjectId(5dac801d5fa540120f73232d),269,32655,2019-10-20T22:41:16+07:00,13.84693,100.60932,3,224,0,-1,11.62,5194.20093972273,LOCK,STOP
ObjectId(5dac85d05fa540120f73233d),269,32655,2019-10-20T23:05:36.099+07:00,13.84727,100.60939,0,350,0,-1,11.62,5194.2394939607,LOCK,STOP
ObjectId(5dac85d15fa540120f73233e),269,32655,2019-10-20T23:05:36.619+07:00,13.84727,100.60939,0,350,0,-1,11.62,5194.2394939607,LOCK,STOP
ObjectId(5dac85e55fa540120f73233f),269,32655,2019-10-20T23:05:57.219+07:00,13.84727,100.60939,0,350,0,-1,11.66,5194.2394939607,LOCK,STOP
ObjectId(5dac85ef5fa540120f732340),269,32655,2019-10-20T23:06:05+07:00,13.84727,100.60939,0,0,0,-1,11.66,5194.2394939607,LOCK,STOP
ObjectId(5dac85f95fa540120f732341),269,32655,2019-10-20T23:06:15+07:00,13.84727,100.60939,0,0,0,-1,11.66,5194.2394939607,LOCK,STOP
ObjectId(5dac86015fa540120f732342),269,32655,2019-10-20T23:06:24+07:00,13.8473,100.6094,0,31,0,-1,11.66,5194.2430001677,LOCK,STOP
ObjectId(5dac91885fa540120f732360),269,32655,2019-10-20T23:55:36.396+07:00,13.8473,100.6094,0,0,0,-1,11.66,5194.2430001677,LOCK,STOP
ObjectId(5dac91895fa540120f732361),269,32655,2019-10-20T23:55:36.856+07:00,13.8473,100.6094,0,0,0,-1,11.66,5194.2430001677,LOCK,STOP
ObjectId(5dac919e5fa540120f732362),269,32655,2019-10-20T23:55:58.065+07:00,13.8473,100.6094,0,0,0,-1,11.62,5194.2430001677,LOCK,STOP
ObjectId(5dac99f75fa540120f732372),269,32655,2019-10-21T00:31:35.585+07:00,13.84722,100.60959,0,150,0,-1,11.62,5194.26535896456,LOCK,STOP
ObjectId(5dac99f85fa540120f732373),269,32655,2019-10-21T00:31:36.126+07:00,13.84722,100.60959,0,150,0,-1,11.62,5194.26535896456,LOCK,STOP
ObjectId(5dac9a0e5fa540120f732374),269,32655,2019-10-21T00:31:58.041+07:00,13.84722,100.60959,0,150,0,-1,11.62,5194.26535896456,LOCK,STOP
ObjectId(5dac9a145fa540120f732375),269,32655,2019-10-21T00:32:02+07:00,13.84722,100.60959,0,0,0,-1,11.62,5194.26535896456,LOCK,STOP
ObjectId(5dac9a185fa540120f732376),269,32655,2019-10-21T00:32:08+07:00,13.84722,100.60959,0,0,0,-1,11.62,5194.26535896456,LOCK,STOP
ObjectId(5dac9a635fa540120f732377),269,32655,2019-10-21T00:33:22+07:00,13.84719,100.60969,0,226,0,-1,11.62,5194.27665890511,LOCK,STOP
ObjectId(5dac9ab15fa540120f732378),269,32655,2019-10-21T00:34:40+07:00,13.84719,100.60969,0,0,0,-1,11.62,5194.27665890511,LOCK,STOP
ObjectId(5dac9ab45fa540120f732379),269,32655,2019-10-21T00:34:43+07:00,13.84733,100.60942,0,155,0,-1,11.62,5194.30970535974,LOCK,STOP
ObjectId(5dac9ac65fa540120f73237a),269,32655,2019-10-21T00:35:00+07:00,13.84733,100.60942,0,0,0,-1,11.62,5194.30970535974,LOCK,STOP
ObjectId(5dac9ac75fa540120f73237b),269,32655,2019-10-21T00:35:02+07:00,13.84733,100.60942,0,0,0,-1,11.62,5194.30970535974,LOCK,STOP
ObjectId(5dac9acc5fa540120f73237c),269,32655,2019-10-21T00:35:07+07:00,13.8473,100.60941,0,250,0,-1,11.62,5194.31321156669,LOCK,STOP
ObjectId(5dac9ada5fa540120f73237d),269,32655,2019-10-21T00:35:20+07:00,13.8473,100.60941,0,0,0,-1,11.62,5194.31321156669,LOCK,STOP
ObjectId(5dac9ae15fa540120f73237e),269,32655,2019-10-21T00:35:27+07:00,13.8473,100.60941,0,0,0,-1,11.62,5194.31321156669,LOCK,STOP
ObjectId(5dac9aec5fa540120f73237f),269,32655,2019-10-21T00:35:38+07:00,13.8473,100.60941,0,0,0,-1,11.62,5194.31321156669,LOCK,STOP
ObjectId(5dac9b035fa540120f732380),269,32655,2019-10-21T00:36:01+07:00,13.8473,100.60941,0,0,0,-1,11.62,5194.31321156669,LOCK,STOP
ObjectId(5dac9b225fa540120f732381),269,32655,2019-10-21T00:36:33+07:00,13.84731,100.60956,0,116,0,-1,11.62,5194.32944418667,LOCK,STOP
ObjectId(5dac9d735fa540120f732382),269,32655,2019-10-21T00:46:25+07:00,13.84731,100.60956,0,0,0,-1,11.62,5194.32944418667,LOCK,STOP
ObjectId(5dac9d795fa540120f732383),269,32655,2019-10-21T00:46:32+07:00,13.8471,100.60956,0,183,0,-1,11.62,5194.35279512126,LOCK,STOP
ObjectId(5dac9dee5fa540120f732384),269,32655,2019-10-21T00:48:29+07:00,13.8471,100.60956,0,0,0,-1,11.62,5194.35279512126,LOCK,STOP
ObjectId(5dac9df25fa540120f732385),269,32655,2019-10-21T00:48:33+07:00,13.8472,100.60954,0,23,0,-1,11.62,5194.36412232526,LOCK,STOP
ObjectId(5dac9e9a5fa540120f732386),269,32655,2019-10-21T00:51:20+07:00,13.8472,100.60954,0,0,0,-1,11.62,5194.36412232526,LOCK,STOP
ObjectId(5dac9eb55fa540120f732387),269,32655,2019-10-21T00:51:48+07:00,13.84732,100.60953,0,277,0,-1,11.62,5194.37750932253,LOCK,STOP
ObjectId(5daca0905fa540120f732388),269,32655,2019-10-21T00:59:43+07:00,13.84732,100.60953,0,0,0,-1,11.62,5194.37750932253,LOCK,STOP
ObjectId(5daca0935fa540120f732389),269,32655,2019-10-21T00:59:46+07:00,13.84728,100.60938,0,178,0,-1,11.62,5194.39430350098,LOCK,STOP
ObjectId(5dacc6bc5fa540120f73238a),269,32655,2019-10-21T03:42:35.875+07:00,13.84728,100.60938,0,0,0,80,11.62,5194.39430350098,LOCK,START
ObjectId(5dacc6bc5fa540120f73238b),269,32655,2019-10-21T03:42:36.335+07:00,13.84728,100.60938,0,59,0,80,11.62,5194.39430350098,LOCK,START
ObjectId(5dacc6d05fa540120f73238c),269,32655,2019-10-21T03:42:56.561+07:00,13.84728,100.60938,0,59,0,80,11.62,5194.39430350098,LOCK,START
ObjectId(5dacc9b55fa540120f73238d),269,32655,2019-10-21T03:55:17.733+07:00,13.84728,100.60938,0,0,0,80,11.62,5194.39430350098,LOCK,START
ObjectId(5dacc9b65fa540120f73238e),269,32655,2019-10-21T03:55:18.173+07:00,13.84728,100.60938,0,0,0,80,11.62,5194.39430350098,LOCK,START
ObjectId(5dacc9cb5fa540120f73238f),269,32655,2019-10-21T03:55:39.472+07:00,13.84738,100.60949,0,207,0,80,13.91,5194.41057253612,LOCK,START
ObjectId(5dacde375fa540120f732390),269,32655,2019-10-21T05:22:47.261+07:00,13.84738,100.60949,0,0,0,80,13.91,5194.41057253612,LOCK,START
ObjectId(5dacde385fa540120f732391),269,32655,2019-10-21T05:22:47.721+07:00,13.84738,100.60949,0,0,0,80,13.91,5194.41057253612,LOCK,START
ObjectId(5dacde4c5fa540120f732392),269,32655,2019-10-21T05:23:08.243+07:00,13.84738,100.60949,0,0,0,80,13.8,5194.41057253612,LOCK,START
